sample_id,Battery_ID,split,obs_len,pred_len
3899,330,train,25,2
3900,330,train,26,1
3901,332,test,11,16
3902,333,train,2,24
3903,333,train,3,23
3904,333,train,4,22
3905,333,train,5,21
3906,333,train,6,20
3907,333,train,7,19
3908,333,train,8,18
3909,333,train,9,17
3910,333,train,10,16
3911,333,train,11,15
3912,333,train,12,14
3913,333,train,13,13
3914,333,train,14,12
3915,333,train,15,11
3916,333,train,16,10
3917,333,train,17,9
3918,333,train,18,8
3919,333,train,19,7
3920,333,train,20,6
3921,333,train,21,5
3922,333,train,22,4
3923,333,train,23,3
3924,333,train,24,2
3925,333,train,25,1
3926,334,train,2,25
3927,334,train,3,24
3928,334,train,4,23
3929,334,train,5,22
3930,334,train,6,21
3931,334,train,7,20
3932,334,train,8,19
3933,334,train,9,18
3934,334,train,10,17
3935,334,train,11,16
3936,334,train,12,15
3937,334,train,13,14
3938,334,train,14,13
3939,334,train,15,12
3940,334,train,16,11
3941,334,train,17,10
3942,334,train,18,9
3943,334,train,19,8
3944,334,train,20,7
3945,334,train,21,6
3946,334,train,22,5
3947,334,train,23,4
3948,334,train,24,3
3949,334,train,25,2
3950,334,train,26,1
3951,335,test,10,16
3952,336,val,11,16
3953,337,train,2,25
3954,337,train,3,24
3955,337,train,4,23
3956,337,train,5,22
3957,337,train,6,21
3958,337,train,7,20
3959,337,train,8,19
3960,337,train,9,18
3961,337,train,10,17
3962,337,train,11,16
3963,337,train,12,15
3964,337,train,13,14
3965,337,train,14,13
3966,337,train,15,12
3967,337,train,16,11
3968,337,train,17,10
3969,337,train,18,9
3970,337,train,19,8
3971,337,train,20,7
3972,337,train,21,6
3973,337,train,22,5
3974,337,train,23,4
3975,337,train,24,3
3976,337,train,25,2
3977,337,train,26,1
3978,338,train,2,25
3979,338,train,3,24
3980,338,train,4,23
3981,338,train,5,22
3982,338,train,6,21
3983,338,train,7,20
3984,338,train,8,19
3985,338,train,9,18
3986,338,train,10,17
3987,338,train,11,16
3988,338,train,12,15
3989,338,train,13,14
3990,338,train,14,13
3991,338,train,15,12
3992,338,train,16,11
3993,338,train,17,10
3994,338,train,18,9
3995,338,train,19,8
3996,338,train,20,7
3997,338,train,21,6
3998,338,train,22,5
3999,338,train,23,4
4000,338,train,24,3
4001,338,train,25,2
4002,338,train,26,1
4003,339,train,2,24
4004,339,train,3,23
4005,339,train,4,22
4006,339,train,5,21
4007,339,train,6,20
4008,339,train,7,19
4009,339,train,8,18
4010,339,train,9,17
4011,339,train,10,16
4012,339,train,11,15
4013,339,train,12,14
4014,339,train,13,13
4015,339,train,14,12
4016,339,train,15,11
4017,339,train,16,10
4018,339,train,17,9
4019,339,train,18,8
4020,339,train,19,7
4021,339,train,20,6
4022,339,train,21,5
4023,339,train,22,4
4024,339,train,23,3
4025,339,train,24,2
4026,339,train,25,1
4027,341,train,2,25
4028,341,train,3,24
4029,341,train,4,23
4030,341,train,5,22
4031,341,train,6,21
4032,341,train,7,20
4033,341,train,8,19
4034,341,train,9,18
4035,341,train,10,17
4036,341,train,11,16
4037,341,train,12,15
4038,341,train,13,14
4039,341,train,14,13
4040,341,train,15,12
4041,341,train,16,11
4042,341,train,17,10
4043,341,train,18,9
4044,341,train,19,8
4045,341,train,20,7
4046,341,train,21,6
4047,341,train,22,5
4048,341,train,23,4
4049,341,train,24,3
4050,341,train,25,2
4051,341,train,26,1
4052,342,test,11,16
4053,344,train,2,25
4054,344,train,3,24
4055,344,train,4,23
4056,344,train,5,22
4057,344,train,6,21
4058,344,train,7,20
4059,344,train,8,19
4060,344,train,9,18
4061,344,train,10,17
4062,344,train,11,16
4063,344,train,12,15
4064,344,train,13,14
4065,344,train,14,13
4066,344,train,15,12
4067,344,train,16,11
4068,344,train,17,10
4069,344,train,18,9
4070,344,train,19,8
4071,344,train,20,7
4072,344,train,21,6
4073,344,train,22,5
4074,344,train,23,4
4075,344,train,24,3
4076,344,train,25,2
4077,344,train,26,1
4078,345,test,10,16
4079,346,train,2,24
4080,346,train,3,23
4081,346,train,4,22
4082,346,train,5,21
4083,346,train,6,20
4084,346,train,7,19
4085,346,train,8,18
4086,346,train,9,17
4087,346,train,10,16
4088,346,train,11,15
4089,346,train,12,14
4090,346,train,13,13
4091,346,train,14,12
4092,346,train,15,11
4093,346,train,16,10
4094,346,train,17,9
4095,346,train,18,8
4096,346,train,19,7
4097,346,train,20,6
4098,346,train,21,5
4099,346,train,22,4
4100,346,train,23,3
4101,346,train,24,2
4102,346,train,25,1
4103,347,train,2,24
4104,347,train,3,23
4105,347,train,4,22
4106,347,train,5,21
4107,347,train,6,20
4108,347,train,7,19
4109,347,train,8,18
4110,347,train,9,17
4111,347,train,10,16
4112,347,train,11,15
4113,347,train,12,14
4114,347,train,13,13
4115,347,train,14,12
4116,347,train,15,11
4117,347,train,16,10
4118,347,train,17,9
4119,347,train,18,8
4120,347,train,19,7
4121,347,train,20,6
4122,347,train,21,5
4123,347,train,22,4
4124,347,train,23,3
4125,347,train,24,2
4126,347,train,25,1
4127,348,train,2,24
4128,348,train,3,23
4129,348,train,4,22
4130,348,train,5,21
4131,348,train,6,20
4132,348,train,7,19
4133,348,train,8,18
4134,348,train,9,17
4135,348,train,10,16
4136,348,train,11,15
4137,348,train,12,14
4138,348,train,13,13
4139,348,train,14,12
4140,348,train,15,11
4141,348,train,16,10
4142,348,train,17,9
4143,348,train,18,8
4144,348,train,19,7
4145,348,train,20,6
4146,348,train,21,5
4147,348,train,22,4
4148,348,train,23,3
4149,348,train,24,2
4150,348,train,25,1
4151,349,test,10,16
4152,350,train,2,24
4153,350,train,3,23
4154,350,train,4,22
4155,350,train,5,21
4156,350,train,6,20
4157,350,train,7,19
4158,350,train,8,18
4159,350,train,9,17
4160,350,train,10,16
4161,350,train,11,15
4162,350,train,12,14
4163,350,train,13,13
4164,350,train,14,12
4165,350,train,15,11
4166,350,train,16,10
4167,350,train,17,9
4168,350,train,18,8
4169,350,train,19,7
4170,350,train,20,6
4171,350,train,21,5
4172,350,train,22,4
4173,350,train,23,3
4174,350,train,24,2
4175,350,train,25,1
4176,351,train,2,24
4177,351,train,3,23
4178,351,train,4,22
4179,351,train,5,21
4180,351,train,6,20
4181,351,train,7,19
4182,351,train,8,18
4183,351,train,9,17
4184,351,train,10,16
4185,351,train,11,15
4186,351,train,12,14
4187,351,train,13,13
4188,351,train,14,12
4189,351,train,15,11
4190,351,train,16,10
4191,351,train,17,9
4192,351,train,18,8
4193,351,train,19,7
4194,351,train,20,6
4195,351,train,21,5
4196,351,train,22,4
4197,351,train,23,3
4198,351,train,24,2
4199,351,train,25,1
4200,352,train,2,24
4201,352,train,3,23
4202,352,train,4,22
4203,352,train,5,21
4204,352,train,6,20
4205,352,train,7,19
4206,352,train,8,18
4207,352,train,9,17
4208,352,train,10,16
4209,352,train,11,15
4210,352,train,12,14
4211,352,train,13,13
4212,352,train,14,12
4213,352,train,15,11
4214,352,train,16,10
4215,352,train,17,9
4216,352,train,18,8
4217,352,train,19,7
4218,352,train,20,6
4219,352,train,21,5
4220,352,train,22,4
4221,352,train,23,3
4222,352,train,24,2
4223,352,train,25,1
4224,353,train,2,25
4225,353,train,3,24
4226,353,train,4,23
4227,353,train,5,22
4228,353,train,6,21
4229,353,train,7,20
4230,353,train,8,19
4231,353,train,9,18
4232,353,train,10,17
4233,353,train,11,16
4234,353,train,12,15
4235,353,train,13,14
4236,353,train,14,13
4237,353,train,15,12
4238,353,train,16,11
4239,353,train,17,10
4240,353,train,18,9
4241,353,train,19,8
4242,353,train,20,7
4243,353,train,21,6
4244,353,train,22,5
4245,353,train,23,4
4246,353,train,24,3
4247,353,train,25,2
4248,353,train,26,1
4249,357,train,2,24
4250,357,train,3,23
4251,357,train,4,22
4252,357,train,5,21
4253,357,train,6,20
4254,357,train,7,19
4255,357,train,8,18
4256,357,train,9,17
4257,357,train,10,16
4258,357,train,11,15
4259,357,train,12,14
4260,357,train,13,13
4261,357,train,14,12
4262,357,train,15,11
4263,357,train,16,10
4264,357,train,17,9
4265,357,train,18,8
4266,357,train,19,7
4267,357,train,20,6
4268,357,train,21,5
4269,357,train,22,4
4270,357,train,23,3
4271,357,train,24,2
4272,357,train,25,1
4273,358,train,2,24
4274,358,train,3,23
4275,358,train,4,22
4276,358,train,5,21
4277,358,train,6,20
4278,358,train,7,19
4279,358,train,8,18
4280,358,train,9,17
4281,358,train,10,16
4282,358,train,11,15
4283,358,train,12,14
4284,358,train,13,13
4285,358,train,14,12
4286,358,train,15,11
4287,358,train,16,10
4288,358,train,17,9
4289,358,train,18,8
4290,358,train,19,7
4291,358,train,20,6
4292,358,train,21,5
4293,358,train,22,4
4294,358,train,23,3
4295,358,train,24,2
4296,358,train,25,1
4297,362,train,2,24
4298,362,train,3,23
4299,362,train,4,22
4300,362,train,5,21
4301,362,train,6,20
4302,362,train,7,19
4303,362,train,8,18
4304,362,train,9,17
4305,362,train,10,16
4306,362,train,11,15
4307,362,train,12,14
4308,362,train,13,13
4309,362,train,14,12
4310,362,train,15,11
4311,362,train,16,10
4312,362,train,17,9
4313,362,train,18,8
4314,362,train,19,7
4315,362,train,20,6
4316,362,train,21,5
4317,362,train,22,4
4318,362,train,23,3
4319,362,train,24,2
4320,362,train,25,1
4321,503,train,2,17
4322,503,train,3,16
4323,503,train,4,15
4324,503,train,5,14
4325,503,train,6,13
4326,503,train,7,12
4327,503,train,8,11
4328,503,train,9,10
4329,503,train,10,9
4330,503,train,11,8
4331,503,train,12,7
4332,503,train,13,6
4333,503,train,14,5
4334,503,train,15,4
4335,503,train,16,3
4336,503,train,17,2
4337,503,train,18,1
4338,504,val,7,11
4339,505,train,2,17
4340,505,train,3,16
4341,505,train,4,15
4342,505,train,5,14
4343,505,train,6,13
4344,505,train,7,12
4345,505,train,8,11
4346,505,train,9,10
4347,505,train,10,9
4348,505,train,11,8
4349,505,train,12,7
4350,505,train,13,6
4351,505,train,14,5
4352,505,train,15,4
4353,505,train,16,3
4354,505,train,17,2
4355,505,train,18,1
4356,507,train,2,16
4357,507,train,3,15
4358,507,train,4,14
4359,507,train,5,13
4360,507,train,6,12
4361,507,train,7,11
4362,507,train,8,10
4363,507,train,9,9
4364,507,train,10,8
4365,507,train,11,7
4366,507,train,12,6
4367,507,train,13,5
4368,507,train,14,4
4369,507,train,15,3
4370,507,train,16,2
4371,507,train,17,1
4372,508,train,2,17
4373,508,train,3,16
4374,508,train,4,15
4375,508,train,5,14
4376,508,train,6,13
4377,508,train,7,12
4378,508,train,8,11
4379,508,train,9,10
4380,508,train,10,9
4381,508,train,11,8
4382,508,train,12,7
4383,508,train,13,6
4384,508,train,14,5
4385,508,train,15,4
4386,508,train,16,3
4387,508,train,17,2
4388,508,train,18,1
4389,509,test,8,11
4390,511,train,2,17
4391,511,train,3,16
4392,511,train,4,15
4393,511,train,5,14
4394,511,train,6,13
4395,511,train,7,12
4396,511,train,8,11
4397,511,train,9,10
4398,511,train,10,9
4399,511,train,11,8
4400,511,train,12,7
4401,511,train,13,6
4402,511,train,14,5
4403,511,train,15,4
4404,511,train,16,3
4405,511,train,17,2
4406,511,train,18,1
4407,513,train,2,17
4408,513,train,3,16
4409,513,train,4,15
4410,513,train,5,14
4411,513,train,6,13
4412,513,train,7,12
4413,513,train,8,11
4414,513,train,9,10
4415,513,train,10,9
4416,513,train,11,8
4417,513,train,12,7
4418,513,train,13,6
4419,513,train,14,5
4420,513,train,15,4
4421,513,train,16,3
4422,513,train,17,2
4423,513,train,18,1
4424,514,train,2,17
4425,514,train,3,16
4426,514,train,4,15
4427,514,train,5,14
4428,514,train,6,13
4429,514,train,7,12
4430,514,train,8,11
4431,514,train,9,10
4432,514,train,10,9
4433,514,train,11,8
4434,514,train,12,7
4435,514,train,13,6
4436,514,train,14,5
4437,514,train,15,4
4438,514,train,16,3
4439,514,train,17,2
4440,514,train,18,1
4441,515,train,2,17
4442,515,train,3,16
4443,515,train,4,15
4444,515,train,5,14
4445,515,train,6,13
4446,515,train,7,12
4447,515,train,8,11
4448,515,train,9,10
4449,515,train,10,9
4450,515,train,11,8
4451,515,train,12,7
4452,515,train,13,6
4453,515,train,14,5
4454,515,train,15,4
4455,515,train,16,3
4456,515,train,17,2
4457,515,train,18,1
4458,516,train,2,17
4459,516,train,3,16
4460,516,train,4,15
4461,516,train,5,14
4462,516,train,6,13
4463,516,train,7,12
4464,516,train,8,11
4465,516,train,9,10
4466,516,train,10,9
4467,516,train,11,8
4468,516,train,12,7
4469,516,train,13,6
4470,516,train,14,5
4471,516,train,15,4
4472,516,train,16,3
4473,516,train,17,2
4474,516,train,18,1
4475,517,train,2,17
4476,517,train,3,16
4477,517,train,4,15
4478,517,train,5,14
4479,517,train,6,13
4480,517,train,7,12
4481,517,train,8,11
4482,517,train,9,10
4483,517,train,10,9
4484,517,train,11,8
4485,517,train,12,7
4486,517,train,13,6
4487,517,train,14,5
4488,517,train,15,4
4489,517,train,16,3
4490,517,train,17,2
4491,517,train,18,1
4492,519,test,8,11
4493,521,test,8,11
4494,523,val,8,11
4495,527,test,8,11
4496,529,train,2,17
4497,529,train,3,16
4498,529,train,4,15
4499,529,train,5,14
4500,529,train,6,13
4501,529,train,7,12
4502,529,train,8,11
4503,529,train,9,10
4504,529,train,10,9
4505,529,train,11,8
4506,529,train,12,7
4507,529,train,13,6
4508,529,train,14,5
4509,529,train,15,4
4510,529,train,16,3
4511,529,train,17,2
4512,529,train,18,1
4513,532,train,2,17
4514,532,train,3,16
4515,532,train,4,15
4516,532,train,5,14
4517,532,train,6,13
4518,532,train,7,12
4519,532,train,8,11
4520,532,train,9,10
4521,532,train,10,9
4522,532,train,11,8
4523,532,train,12,7
4524,532,train,13,6
4525,532,train,14,5
4526,532,train,15,4
4527,532,train,16,3
4528,532,train,17,2
4529,532,train,18,1
4530,533,test,8,11
4531,535,train,2,16
4532,535,train,3,15
4533,535,train,4,14
4534,535,train,5,13
4535,535,train,6,12
4536,535,train,7,11
4537,535,train,8,10
4538,535,train,9,9
4539,535,train,10,8
4540,535,train,11,7
4541,535,train,12,6
4542,535,train,13,5
4543,535,train,14,4
4544,535,train,15,3
4545,535,train,16,2
4546,535,train,17,1
4547,536,train,2,17
4548,536,train,3,16
4549,536,train,4,15
4550,536,train,5,14
4551,536,train,6,13
4552,536,train,7,12
4553,536,train,8,11
4554,536,train,9,10
4555,536,train,10,9
4556,536,train,11,8
4557,536,train,12,7
4558,536,train,13,6
4559,536,train,14,5
4560,536,train,15,4
4561,536,train,16,3
4562,536,train,17,2
4563,536,train,18,1
4564,537,test,8,11
4565,538,train,2,17
4566,538,train,3,16
4567,538,train,4,15
4568,538,train,5,14
4569,538,train,6,13
4570,538,train,7,12
4571,538,train,8,11
4572,538,train,9,10
4573,538,train,10,9
4574,538,train,11,8
4575,538,train,12,7
4576,538,train,13,6
4577,538,train,14,5
4578,538,train,15,4
4579,538,train,16,3
4580,538,train,17,2
4581,538,train,18,1
4582,540,test,8,11
4583,541,train,2,17
4584,541,train,3,16
4585,541,train,4,15
4586,541,train,5,14
4587,541,train,6,13
4588,541,train,7,12
4589,541,train,8,11
4590,541,train,9,10
4591,541,train,10,9
4592,541,train,11,8
4593,541,train,12,7
4594,541,train,13,6
4595,541,train,14,5
4596,541,train,15,4
4597,541,train,16,3
4598,541,train,17,2
4599,541,train,18,1
4600,544,test,8,11
4601,545,train,2,17
4602,545,train,3,16
4603,545,train,4,15
4604,545,train,5,14
4605,545,train,6,13
4606,545,train,7,12
4607,545,train,8,11
4608,545,train,9,10
4609,545,train,10,9
4610,545,train,11,8
4611,545,train,12,7
4612,545,train,13,6
4613,545,train,14,5
4614,545,train,15,4
4615,545,train,16,3
4616,545,train,17,2
4617,545,train,18,1
4618,546,train,2,17
4619,546,train,3,16
4620,546,train,4,15
4621,546,train,5,14
4622,546,train,6,13
4623,546,train,7,12
4624,546,train,8,11
4625,546,train,9,10
4626,546,train,10,9
4627,546,train,11,8
4628,546,train,12,7
4629,546,train,13,6
4630,546,train,14,5
4631,546,train,15,4
4632,546,train,16,3
4633,546,train,17,2
4634,546,train,18,1
4635,548,train,2,17
4636,548,train,3,16
4637,548,train,4,15
4638,548,train,5,14
4639,548,train,6,13
4640,548,train,7,12
4641,548,train,8,11
4642,548,train,9,10
4643,548,train,10,9
4644,548,train,11,8
4645,548,train,12,7
4646,548,train,13,6
4647,548,train,14,5
4648,548,train,15,4
4649,548,train,16,3
4650,548,train,17,2
4651,548,train,18,1
4652,549,val,8,11
4653,550,test,8,11
4654,572,train,2,17
4655,572,train,3,16
4656,572,train,4,15
4657,572,train,5,14
4658,572,train,6,13
4659,572,train,7,12
4660,572,train,8,11
4661,572,train,9,10
4662,572,train,10,9
4663,572,train,11,8
4664,572,train,12,7
4665,572,train,13,6
4666,572,train,14,5
4667,572,train,15,4
4668,572,train,16,3
4669,572,train,17,2
4670,572,train,18,1
